idx,signal,prob,ev,atr_pct,stop_pct,tp_pct,position_value,profit,cost,capital_after,fwd,regime
518,long,0.7003931044804005,2.5019655224020023,0.006499000254862728,0.006499000254862728,0.02599600101945091,15.282874057201255,0.09430403,0.02139602,30.63865612,0.006170568869434,0.0
519,long,0.7244344026112025,2.6221720130560127,0.006983586913718522,0.006983586913718522,0.027934347654874087,15.319328058807637,0.02620094,0.02144706,30.64341,0.0017103192292645,0.0
525,long,0.7486343036874874,2.7431715184374372,0.006714713857570985,0.006714713857570985,0.02685885543028394,15.321704999845666,0.03673536,0.02145039,30.65869497,0.0023976023976023,1.0
526,long,0.7094168510287383,2.5470842551436914,0.0064524501661129404,0.0064524501661129404,0.025809800664451762,15.329347484667267,0.05013231,0.02146109,30.6873662,0.0032703488372093,1.0
531,long,0.7628425509290323,2.8142127546451614,0.006324054431624137,0.006324054431624137,0.02529621772649655,15.343683098288828,-2.0,0.02148116,28.66588504,-0.0085566823614631,1.0
542,long,0.7402766507374547,2.7013832536872737,0.006007826529017121,0.006007826529017121,0.024031306116068483,14.332942520120026,-0.02767715,0.02006612,28.61814177,-0.0019310167262829,0.0
543,long,0.8165856550637455,3.0829282753187273,0.005712211649157425,0.005712211649157425,0.0228488465966297,14.309070884484342,0.00210375,0.0200327,28.60021282,0.0001470223382064,0.0
544,long,0.8019934297157992,3.0099671485789963,0.005781299666112365,0.005781299666112365,0.02312519866444946,14.300106411394701,-0.04049606,0.02002015,28.53969661,-0.0028318714256817,0.0
545,long,0.722236524695974,2.61118262347987,0.005907803650094384,0.005907803650094384,0.023631214600377537,14.269848305541407,-0.05867192,0.01997779,28.46104691,-0.0041116005873713,0.0
546,long,0.7861662488637741,2.9308312443188704,0.005405845349240173,0.005405845349240173,0.02162338139696069,14.230523453390145,-0.06486014,0.01992273,28.37626404,-0.0045578181283541,0.0
547,long,0.8640524326141166,3.320262163070583,0.005566033638374943,0.005566033638374943,0.02226413455349977,14.188132018086856,-0.01228738,0.01986338,28.34411327,-0.0008660321906007,0.0
548,long,0.754280672571176,2.7714033628558803,0.0057349970665479914,0.0057349970665479914,0.022939988266191966,14.172056636148117,-2.0,0.01984088,26.32427239,-0.0060913425760038,0.0
549,long,0.89614672579547,3.4807336289773496,0.005483562484687348,0.005483562484687348,0.021934249938749394,13.162136196502813,0.03143262,0.01842699,26.33727802,0.0023881092444721,0.0
550,long,0.9079547010818988,3.539773505409494,0.005589243585962816,0.005589243585962816,0.022356974343851265,13.168639010729196,-2.0,0.01843609,24.31884193,-0.0061099233264524,0.0
570,long,0.8713311977995783,3.3566559889978915,0.004725240190356435,0.004725240190356435,0.01890096076142574,12.159420963421686,0.02023049,0.01702319,24.32204922,0.00166377047362,0.0
