idx,signal,prob,fwd,position_value,profit,cost,capital_after,stop_pct,tp_pct
749,long,0.7630656492173332,0.0043006800220547,3.771882325416403,0.01622165896245955,0.005280635255582964,7.554705674539682,0.01,0.04
750,long,0.8851341241481018,-0.009885545504892,3.777352837269841,-0.037341193360863924,0.005288293972177777,7.512076187206641,0.01,0.04
751,long,0.7292551858450241,-0.0067024005442827,3.7560380936033204,-0.02517447176291345,0.005258453331044649,7.481643262112683,0.01,0.04
753,long,0.7759785635692535,-0.0068612553487026,3.7408216310563414,-0.025666732424627706,0.005237150283478878,7.450739379404576,0.01,0.04
754,long,0.719854511423825,-0.0168644365871266,3.725369689702288,-0.3725369689702288,0.005215517565583203,7.072986892868764,0.01,0.04
756,long,0.657321483584206,-0.0116677461443873,3.536493446434382,-0.3536493446434382,0.004951090825008135,6.714386457400318,0.01,0.04
758,long,0.8616787201125011,0.0033799776561701,3.357193228700159,0.011347238100452094,0.0047000705201802224,6.721033624980589,0.01,0.04
759,long,0.8980665064325287,0.0061449330420742,3.3605168124902947,0.02065015079951748,0.004704723537486412,6.736979052242621,0.01,0.04
760,long,0.9309672352447921,0.00036055183407,3.3684895261213104,0.0012145150766886235,0.004715885336569834,6.73347768198274,0.01,0.04
761,long,0.8811180174029846,-0.0117098670491324,3.36673884099137,-0.336673884099137,0.0047134343773879185,6.392090363506215,0.01,0.04
762,long,0.9163692245456457,-0.016462614572812,3.1960451817531075,-0.31960451817531077,0.0044744632544543505,6.06801138207645,0.01,0.04
763,long,0.846411786478113,-0.0046475453372789,3.034005691038225,-0.014100679002662347,0.004247607967453515,6.049663095106334,0.01,0.04
764,long,0.9387370033854391,0.0013462162729858,3.024831547553167,0.0040720774523568945,0.004234764166574434,6.049500408392117,0.01,0.04
765,long,0.8672439951881129,0.0140796406668393,3.0247502041960583,0.0425873959820293,0.004234650285874482,6.087853154088272,0.01,0.04
766,long,0.7808164047996848,0.0052124030416802,3.043926577044136,0.015866172148836052,0.004261497207861791,6.099457829029246,0.01,0.04
